year,region_num,region_name,class,data_value,data_value_type,gender
2010,15,North Kazakhstan region,Digestive system diseases,0.0651,total,overall
2010,16,East Kazakhstan region,Digestive system diseases,0.0557,total,overall
2010,1,Nur-Sultan,Digestive system diseases,0.0244,total,overall
2010,2,Almaty,Digestive system diseases,0.0409,total,overall
2011,3,Akmola region,Digestive system diseases,0.0788,total,overall
2011,4,Aktobe region,Digestive system diseases,0.0913,total,overall
2011,5,Almaty region,Digestive system diseases,0.0794,total,overall
2011,6,Atyrau region,Digestive system diseases,0.0631,total,overall
2011,7,West Kazakkhstan region,Digestive system diseases,0.1255,total,overall
2011,8,Jambyl region,Digestive system diseases,0.0464,total,overall
2011,9,Karaganda region,Digestive system diseases,0.0809,total,overall
2011,10,Kostanay region,Digestive system diseases,0.1285,total,overall
2011,11,Kyzylorda region,Digestive system diseases,0.0236,total,overall
2011,12,Mangystau region,Digestive system diseases,0.0301,total,overall
2011,13,South Kazakhstan region,Digestive system diseases,0.0621,total,overall
2011,14,Pavlodar region,Digestive system diseases,0.0589,total,overall
2011,15,North Kazakhstan region,Digestive system diseases,0.1175,total,overall
2011,16,East Kazakhstan region,Digestive system diseases,0.0774,total,overall
2011,1,Nur-Sultan,Digestive system diseases,0.0238,total,overall
2011,2,Almaty,Digestive system diseases,0.0454,total,overall
2012,3,Akmola region,Digestive system diseases,0.0702,total,overall
2012,4,Aktobe region,Digestive system diseases,0.0976,total,overall
2012,5,Almaty region,Digestive system diseases,0.1036,total,overall
2012,6,Atyrau region,Digestive system diseases,0.0681,total,overall
2012,7,West Kazakkhstan region,Digestive system diseases,0.1393,total,overall
2012,8,Jambyl region,Digestive system diseases,0.0549,total,overall
2012,9,Karaganda region,Digestive system diseases,0.0956,total,overall
2012,10,Kostanay region,Digestive system diseases,0.1466,total,overall
2012,11,Kyzylorda region,Digestive system diseases,0.0332,total,overall
2012,12,Mangystau region,Digestive system diseases,0.0327,total,overall
2012,13,South Kazakhstan region,Digestive system diseases,0.0572,total,overall
2012,14,Pavlodar region,Digestive system diseases,0.0635,total,overall
2012,15,North Kazakhstan region,Digestive system diseases,0.1226,total,overall
2012,16,East Kazakhstan region,Digestive system diseases,0.0761,total,overall
2012,1,Nur-Sultan,Digestive system diseases,0.0274,total,overall
2012,2,Almaty,Digestive system diseases,0.0376,total,overall
2013,3,Akmola region,Digestive system diseases,0.0693,total,overall
2013,4,Aktobe region,Digestive system diseases,0.094,total,overall
2013,5,Almaty region,Digestive system diseases,0.1137,total,overall
2013,6,Atyrau region,Digestive system diseases,0.0785,total,overall
2013,7,West Kazakkhstan region,Digestive system diseases,0.1425,total,overall
2013,8,Jambyl region,Digestive system diseases,0.0591,total,overall
2013,9,Karaganda region,Digestive system diseases,0.0935,total,overall
2013,10,Kostanay region,Digestive system diseases,0.1434,total,overall
2013,11,Kyzylorda region,Digestive system diseases,0.0342,total,overall
2013,12,Mangystau region,Digestive system diseases,0.0416,total,overall
2013,13,South Kazakhstan region,Digestive system diseases,0.0595,total,overall
2013,14,Pavlodar region,Digestive system diseases,0.0682,total,overall
2013,15,North Kazakhstan region,Digestive system diseases,0.1208,total,overall
2013,16,East Kazakhstan region,Digestive system diseases,0.0917,total,overall
2013,1,Nur-Sultan,Digestive system diseases,0.0256,total,overall
2013,2,Almaty,Digestive system diseases,0.0559,total,overall
2014,3,Akmola region,Digestive system diseases,0.0618,total,overall
2014,4,Aktobe region,Digestive system diseases,0.1057,total,overall
2014,5,Almaty region,Digestive system diseases,0.1095,total,overall
2014,6,Atyrau region,Digestive system diseases,0.0785,total,overall
2014,7,West Kazakkhstan region,Digestive system diseases,0.1223,total,overall
2014,8,Jambyl region,Digestive system diseases,0.0604,total,overall
2014,9,Karaganda region,Digestive system diseases,0.0908,total,overall
2014,10,Kostanay region,Digestive system diseases,0.1395,total,overall
2014,11,Kyzylorda region,Digestive system diseases,0.0335,total,overall
2014,12,Mangystau region,Digestive system diseases,0.0337,total,overall
2014,13,South Kazakhstan region,Digestive system diseases,0.0623,total,overall
2014,14,Pavlodar region,Digestive system diseases,0.0766,total,overall
2014,15,North Kazakhstan region,Digestive system diseases,0.1213,total,overall
2014,16,East Kazakhstan region,Digestive system diseases,0.091,total,overall
2014,1,Nur-Sultan,Digestive system diseases,0.0215,total,overall
2014,2,Almaty,Digestive system diseases,0.0563,total,overall
2015,3,Akmola region,Digestive system diseases,0.0693,total,overall
2015,4,Aktobe region,Digestive system diseases,0.0918,total,overall
2015,5,Almaty region,Digestive system diseases,0.0966,total,overall
2015,6,Atyrau region,Digestive system diseases,0.0629,total,overall
2015,7,West Kazakkhstan region,Digestive system diseases,0.1114,total,overall
2015,8,Jambyl region,Digestive system diseases,0.0615,total,overall
2015,9,Karaganda region,Digestive system diseases,0.0952,total,overall
2015,10,Kostanay region,Digestive system diseases,0.1329,total,overall
2015,11,Kyzylorda region,Digestive system diseases,0.0299,total,overall
2015,12,Mangystau region,Digestive system diseases,0.0417,total,overall
2015,13,South Kazakhstan region,Digestive system diseases,0.0527,total,overall
2015,14,Pavlodar region,Digestive system diseases,0.0687,total,overall
2015,15,North Kazakhstan region,Digestive system diseases,0.1109,total,overall
2015,16,East Kazakhstan region,Digestive system diseases,0.1045,total,overall
2015,1,Nur-Sultan,Digestive system diseases,0.0242,total,overall
2015,2,Almaty,Digestive system diseases,0.0462,total,overall
2016,3,Akmola region,Digestive system diseases,0.0695,total,overall
2016,4,Aktobe region,Digestive system diseases,0.0901,total,overall
2016,5,Almaty region,Digestive system diseases,0.088,total,overall
2016,6,Atyrau region,Digestive system diseases,0.0706,total,overall
2016,7,West Kazakkhstan region,Digestive system diseases,0.1142,total,overall
2016,8,Jambyl region,Digestive system diseases,0.0631,total,overall
2016,9,Karaganda region,Digestive system diseases,0.0922,total,overall
2016,10,Kostanay region,Digestive system diseases,0.141,total,overall
2016,11,Kyzylorda region,Digestive system diseases,0.0368,total,overall
2016,12,Mangystau region,Digestive system diseases,0.041,total,overall
2016,13,South Kazakhstan region,Digestive system diseases,0.0493,total,overall
2016,14,Pavlodar region,Digestive system diseases,0.0669,total,overall
2016,15,North Kazakhstan region,Digestive system diseases,0.1112,total,overall
2016,16,East Kazakhstan region,Digestive system diseases,0.0887,total,overall
2016,1,Nur-Sultan,Digestive system diseases,0.0238,total,overall
2016,2,Almaty,Digestive system diseases,0.0408,total,overall
2017,3,Akmola region,Digestive system diseases,0.0543,total,overall
2017,4,Aktobe region,Digestive system diseases,0.0843,total,overall
2017,5,Almaty region,Digestive system diseases,0.0826,total,overall
2017,6,Atyrau region,Digestive system diseases,0.0586,total,overall
2017,7,West Kazakkhstan region,Digestive system diseases,0.0899,total,overall
2017,8,Jambyl region,Digestive system diseases,0.0617,total,overall
2017,9,Karaganda region,Digestive system diseases,0.0789,total,overall
2017,10,Kostanay region,Digestive system diseases,0.1208,total,overall
2017,11,Kyzylorda region,Digestive system diseases,0.0324,total,overall
2017,12,Mangystau region,Digestive system diseases,0.0388,total,overall
2017,13,South Kazakhstan region,Digestive system diseases,0.0471,total,overall
2017,14,Pavlodar region,Digestive system diseases,0.0659,total,overall
2017,15,North Kazakhstan region,Digestive system diseases,0.107,total,overall
2017,16,East Kazakhstan region,Digestive system diseases,0.0781,total,overall
2017,1,Nur-Sultan,Digestive system diseases,0.0204,total,overall
2017,2,Almaty,Digestive system diseases,0.044,total,overall
2018,3,Akmola region,Digestive system diseases,0.06,total,overall
2018,4,Aktobe region,Digestive system diseases,0.0865,total,overall
2018,5,Almaty region,Digestive system diseases,0.0776,total,overall
2018,6,Atyrau region,Digestive system diseases,0.0681,total,overall
2018,7,West Kazakkhstan region,Digestive system diseases,0.0914,total,overall
2018,8,Jambyl region,Digestive system diseases,0.0529,total,overall
2018,9,Karaganda region,Digestive system diseases,0.071,total,overall
2018,10,Kostanay region,Digestive system diseases,0.1258,total,overall
2018,11,Kyzylorda region,Digestive system diseases,0.0354,total,overall
2018,12,Mangystau region,Digestive system diseases,0.04,total,overall
2018,13,South Kazakhstan region,Digestive system diseases,0.0451,total,overall
2018,14,Pavlodar region,Digestive system diseases,0.0624,total,overall
2018,15,North Kazakhstan region,Digestive system diseases,0.1033,total,overall
2018,16,East Kazakhstan region,Digestive system diseases,0.0747,total,overall
2018,1,Nur-Sultan,Digestive system diseases,0.0205,total,overall
2018,2,Almaty,Digestive system diseases,0.0428,total,overall
2019,3,Akmola region,Digestive system diseases,0.0603,total,overall
2019,4,Aktobe region,Digestive system diseases,0.0866,total,overall
2019,5,Almaty region,Digestive system diseases,0.0814,total,overall
2019,6,Atyrau region,Digestive system diseases,0.0702,total,overall
2019,7,West Kazakkhstan region,Digestive system diseases,0.086,total,overall
2019,8,Jambyl region,Digestive system diseases,0.062,total,overall
2019,9,Karaganda region,Digestive system diseases,0.0793,total,overall
2019,10,Kostanay region,Digestive system diseases,0.1175,total,overall
2019,11,Kyzylorda region,Digestive system diseases,0.0349,total,overall
2019,12,Mangystau region,Digestive system diseases,0.0391,total,overall
2019,13,South Kazakhstan region,Digestive system diseases,0.0435,total,overall
2019,14,Pavlodar region,Digestive system diseases,0.0578,total,overall
2019,15,North Kazakhstan region,Digestive system diseases,0.1093,total,overall
2019,16,East Kazakhstan region,Digestive system diseases,0.0766,total,overall
2019,1,Nur-Sultan,Digestive system diseases,0.0222,total,overall
2019,2,Almaty,Digestive system diseases,0.0479,total,overall
2020,3,Akmola region,Digestive system diseases,0.0698,total,overall
2020,4,Aktobe region,Digestive system diseases,0.099,total,overall
2020,5,Almaty region,Digestive system diseases,0.0876,total,overall
2020,6,Atyrau region,Digestive system diseases,0.0676,total,overall
2020,7,West Kazakkhstan region,Digestive system diseases,0.0938,total,overall
2020,8,Jambyl region,Digestive system diseases,0.0626,total,overall
2020,9,Karaganda region,Digestive system diseases,0.082,total,overall
2020,10,Kostanay region,Digestive system diseases,0.1235,total,overall
2020,11,Kyzylorda region,Digestive system diseases,0.0376,total,overall
2020,12,Mangystau region,Digestive system diseases,0.0542,total,overall
2020,13,South Kazakhstan region,Digestive system diseases,0.0498,total,overall
2020,14,Pavlodar region,Digestive system diseases,0.0692,total,overall
2020,15,North Kazakhstan region,Digestive system diseases,0.1212,total,overall
2020,16,East Kazakhstan region,Digestive system diseases,0.0817,total,overall
2020,1,Nur-Sultan,Digestive system diseases,0.0272,total,overall
2020,2,Almaty,Digestive system diseases,0.0436,total,overall
